time_s,esr_bps_hz,window_mean_esr_bps_hz
3245.0,136.77145913625105,134.85732763271702
3250.0,131.9278311995134,134.85732763271702
3255.0,138.15001810911212,134.85732763271702
3260.0,137.90800529598377,134.85732763271702
3265.0,139.65987186807155,134.85732763271702
3270.0,133.97188923273745,134.85732763271702
3275.0,120.67081858175025,134.85732763271702
3280.0,133.0719027610951,134.85732763271702
3285.0,132.0097700254007,134.85732763271702
3290.0,130.9674291857624,134.85732763271702
3295.0,137.42022893160214,134.85732763271702
3300.0,134.94680005259877,131.00758774872023
3305.0,135.8179184452853,131.00758774872023
3310.0,144.18687687492053,131.00758774872023
3315.0,121.38282046692784,131.00758774872023
3320.0,124.34362892610365,131.00758774872023
3325.0,121.62821727735371,131.00758774872023
3330.0,119.91041974461014,131.00758774872023
3335.0,130.55678569519165,131.00758774872023
3340.0,134.00632788480505,131.00758774872023
